n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,shots
5,0.6981317007977318,40.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced_parity,no_error,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced_parity,no_error,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced_parity,no_error,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced_parity,no_error,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced_parity,no_error,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced_parity,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced_parity,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced_parity,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced_parity,no_error,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced_parity,no_error,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced_parity,no_error,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced_parity,no_error,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced_parity,no_error,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced_parity,no_error,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced_parity,no_error,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced_parity,no_error,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced_parity,no_error,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced_parity,no_error,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced_parity,no_error,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced_parity,no_error,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced_parity,no_error,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced_parity,no_error,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced_parity,no_error,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced_parity,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced_parity,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced_parity,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced_parity,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced_parity,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced_parity,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced_parity,no_error,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced_parity,no_error,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced_parity,no_error,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced_parity,no_error,0.0,1024
5,2.443460952792061,140.0,X,2,balanced_parity,E1_before_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,X,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced_parity,no_error,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced_parity,E1_before_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced_parity,no_error,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced_parity,E1_before_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced_parity,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced_parity,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced_parity,E4_after_final_H,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced_parity,no_error,0.0,1024
